Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP08,OUT018,3011.5252991596617
FDU44,OUT046,2633.8398439024368
DRG39,OUT035,1068.506765834932
FDU32,OUT049,2006.470742319749
FDY27,OUT049,2843.569789215686
NCP54,OUT013,2117.4513803278687
NCZ41,OUT049,2117.4513803278687
DRL49,OUT013,2006.470742319749
FDI05,OUT018,1349.5129043321297
FDY56,OUT045,3805.9486041666687
DRC13,OUT013,2006.470742319749
NCV29,OUT017,2843.569789215686
FDR24,OUT049,1349.5129043321297
FDZ34,OUT018,3011.5252991596617
FDP37,OUT035,2117.4513803278687
FDX08,OUT027,5041.821497446808
FDS57,OUT045,2117.4513803278687
NCG18,OUT049,1673.9839872860641
FDK25,OUT018,2633.8398439024368
FDH53,OUT049,1349.5129043321297
DRI59,OUT018,3805.9486041666687
FDA52,OUT046,2843.569789215686
FDT20,OUT010,207.13050352504652
FDE36,OUT019,471.3068466911769
FDI24,OUT017,2843.569789215686
FDB28,OUT018,3011.5252991596617
FDV11,OUT017,2843.569789215686
FDP01,OUT046,2432.6625807321775
FDD34,OUT027,5041.821497446808
FDJ50,OUT027,790.3307954098364
FDZ44,OUT013,1892.066144516128
DRO59,OUT035,1068.506765834932
DRB48,OUT045,646.0888157894739
FDR21,OUT018,2843.569789215686
NCE42,OUT010,471.3068466911769
FDO23,OUT046,1349.5129043321297
NCE30,OUT018,3549.850947508305
FDQ22,OUT035,646.0888157894739
FDY01,OUT045,1892.066144516128
FDS08,OUT017,2843.569789215686
FDG28,OUT018,3805.9486041666687
FDQ51,OUT018,790.3307954098364
FDB05,OUT017,4125.174474540677
FDO56,OUT049,1892.066144516128
FDE02,OUT018,1349.5129043321297
FDN45,OUT017,3549.850947508305
FDS09,OUT013,790.3307954098364
NCA54,OUT018,3190.643467582418
FDP09,OUT010,471.3068466911769
FDC53,OUT045,1559.9736407643313
NCM55,OUT017,3190.643467582418
FDL09,OUT018,2633.8398439024368
FDA11,OUT019,207.13050352504652
FDA50,OUT045,1559.9736407643313
FDC23,OUT017,2843.569789215686
FDE22,OUT049,2633.8398439024368
FDD23,OUT046,3190.643467582418
NCA29,OUT049,2843.569789215686
FDK38,OUT046,2432.6625807321775
DRC13,OUT046,2006.470742319749
NCP43,OUT049,2843.569789215686
FDX28,OUT049,1559.9736407643313
FDF08,OUT049,1349.5129043321297
FDZ33,OUT046,2432.6625807321775
FDD10,OUT049,2843.569789215686
FDO58,OUT017,2633.8398439024368
FDI50,OUT017,3805.9486041666687
FDO58,OUT045,2633.8398439024368
FDX08,OUT013,3190.643467582418
NCK17,OUT010,207.13050352504652
FDF39,OUT035,4125.174474540677
FDU45,OUT010,207.13050352504652
NCJ18,OUT018,1892.066144516128
DRC27,OUT019,471.3068466911769
DRC25,OUT035,1349.5129043321297
FDU59,OUT035,2633.8398439024368
FDU28,OUT035,3190.643467582418
NCP30,OUT046,646.0888157894739
FDB39,OUT018,1068.506765834932
FDE41,OUT013,1349.5129043321297
DRH11,OUT010,207.13050352504652
FDA58,OUT045,3549.850947508305
FDU50,OUT046,1892.066144516128
FDM34,OUT013,2117.4513803278687
FDM44,OUT027,2846.4008225165558
FDR39,OUT045,3190.643467582418
FDM25,OUT045,2843.569789215686
FDQ49,OUT049,2432.6625807321775
DRH25,OUT018,1068.506765834932
FDM09,OUT027,5041.821497446808
FDL44,OUT019,471.3068466911769
NCR42,OUT018,646.0888157894739
DRL59,OUT046,1068.506765834932
FDX43,OUT013,2633.8398439024368
DRK47,OUT010,471.3068466911769
FDU48,OUT018,2117.4513803278687
FDY12,OUT045,790.3307954098364
NCN43,OUT018,2006.470742319749
NCM55,OUT018,3190.643467582418
FDQ21,OUT027,2846.4008225165558
FDX13,OUT035,4125.174474540677
NCK30,OUT027,5041.821497446808
FDG20,OUT049,2843.569789215686
DRG27,OUT017,646.0888157894739
FDY14,OUT018,4125.174474540677
FDP59,OUT035,1673.9839872860641
FDU60,OUT017,2633.8398439024368
NCC18,OUT019,471.3068466911769
DRJ39,OUT017,3805.9486041666687
FDS07,OUT049,1892.066144516128
FDM08,OUT027,5041.821497446808
FDP51,OUT045,2117.4513803278687
FDU16,OUT035,1349.5129043321297
FDH12,OUT013,1673.9839872860641
DRE48,OUT010,471.3068466911769
NCL42,OUT027,5041.821497446808
FDR21,OUT045,2843.569789215686
NCW29,OUT035,2117.4513803278687
FDO11,OUT013,4125.174474540677
NCM31,OUT049,2006.470742319749
FDV35,OUT019,471.3068466911769
FDF58,OUT017,1068.506765834932
NCE43,OUT049,2633.8398439024368
FDA02,OUT035,2432.6625807321775
DRL37,OUT010,207.13050352504652
FDR24,OUT018,1349.5129043321297
FDW59,OUT049,1349.5129043321297
FDS22,OUT049,790.3307954098364
FDW24,OUT017,790.3307954098364
FDU24,OUT035,1559.9736407643313
FDA21,OUT027,5041.821497446808
FDH58,OUT027,2846.4008225165558
FDW36,OUT018,1673.9839872860641
FDI45,OUT027,5041.821497446808
FDU01,OUT018,3190.643467582418
FDF35,OUT027,2846.4008225165558
FDU43,OUT019,471.3068466911769
FDE24,OUT019,471.3068466911769
FDK50,OUT049,2633.8398439024368
FDG31,OUT045,1068.506765834932
FDC60,OUT045,1349.5129043321297
FDL36,OUT013,1349.5129043321297
FDP21,OUT013,3190.643467582418
FDW16,OUT045,1349.5129043321297
FDX02,OUT017,3805.9486041666687
FDQ58,OUT027,5041.821497446808
FDT51,OUT046,1673.9839872860641
FDD59,OUT049,1349.5129043321297
NCM42,OUT018,1673.9839872860641
FDA57,OUT018,646.0888157894739
FDZ48,OUT035,1673.9839872860641
FDE46,OUT045,2432.6625807321775
NCZ30,OUT019,207.13050352504652
FDB56,OUT017,3190.643467582418
FDA25,OUT027,2846.4008225165558
FDD20,OUT013,2117.4513803278687
FDL25,OUT013,1349.5129043321297
NCO18,OUT049,2843.569789215686
FDJ45,OUT017,646.0888157894739
FDR12,OUT035,2633.8398439024368
NCF19,OUT010,207.13050352504652
FDK25,OUT046,2633.8398439024368
NCR17,OUT046,1892.066144516128
FDC52,OUT046,2432.6625807321775
NCA54,OUT017,3190.643467582418
FDR45,OUT010,471.3068466911769
NCM19,OUT049,1892.066144516128
FDF39,OUT027,5041.821497446808
FDX23,OUT049,1559.9736407643313
FDD58,OUT027,2846.4008225165558
FDX28,OUT013,1559.9736407643313
NCD31,OUT013,2633.8398439024368
FDU57,OUT018,2432.6625807321775
FDI27,OUT046,790.3307954098364
NCM42,OUT046,1673.9839872860641
FDD32,OUT027,2846.4008225165558
FDI34,OUT013,3549.850947508305
NCM29,OUT049,2006.470742319749
FDG46,OUT018,1892.066144516128
DRC01,OUT010,207.13050352504652
FDB15,OUT027,5041.821497446808
NCA17,OUT027,5041.821497446808
FDF10,OUT046,2432.6625807321775
FDR26,OUT027,5041.821497446808
FDI02,OUT049,1673.9839872860641
NCM54,OUT010,207.13050352504652
FDF14,OUT013,2432.6625807321775
FDJ33,OUT010,207.13050352504652
FDM20,OUT035,3805.9486041666687
FDC03,OUT027,5041.821497446808
NCX05,OUT046,1892.066144516128
NCM41,OUT027,2846.4008225165558
NCU29,OUT010,471.3068466911769
FDQ59,OUT017,1349.5129043321297
FDH46,OUT010,207.13050352504652
FDH09,OUT013,790.3307954098364
NCD06,OUT045,790.3307954098364
FDC15,OUT035,2432.6625807321775
DRD37,OUT027,790.3307954098364
FDT28,OUT027,5041.821497446808
FDR28,OUT027,5041.821497446808
FDT38,OUT017,1349.5129043321297
FDV34,OUT027,1068.506765834932
FDY52,OUT035,1068.506765834932
FDB34,OUT013,1349.5129043321297
DRL23,OUT018,1673.9839872860641
DRB24,OUT046,2432.6625807321775
FDJ50,OUT046,1068.506765834932
FDQ49,OUT035,2432.6625807321775
FDP20,OUT035,2117.4513803278687
FDV19,OUT027,5041.821497446808
NCR54,OUT045,3011.5252991596617
FDO09,OUT010,471.3068466911769
FDS57,OUT018,2117.4513803278687
FDN10,OUT049,1892.066144516128
FDV23,OUT049,2006.470742319749
FDY28,OUT049,3549.850947508305
DRG51,OUT013,2633.8398439024368
FDD45,OUT019,207.13050352504652
NCL18,OUT027,5041.821497446808
NCM29,OUT013,2006.470742319749
FDF17,OUT027,5041.821497446808
FDE22,OUT017,2633.8398439024368
FDQ22,OUT017,646.0888157894739
FDS01,OUT013,2843.569789215686
FDW35,OUT027,646.0888157894739
FDJ33,OUT046,2006.470742319749
NCF54,OUT035,2843.569789215686
FDE09,OUT013,1673.9839872860641
NCE06,OUT045,2633.8398439024368
DRH49,OUT049,1349.5129043321297
FDY43,OUT045,2633.8398439024368
NCT05,OUT017,4125.174474540677
FDZ34,OUT045,3011.5252991596617
FDL38,OUT017,1349.5129043321297
FDZ31,OUT017,3190.643467582418
FDR14,OUT035,1068.506765834932
NCN54,OUT049,1349.5129043321297
NCC42,OUT027,2846.4008225165558
FDK08,OUT017,1559.9736407643313
FDP59,OUT013,1673.9839872860641
FDV22,OUT035,2633.8398439024368
FDD33,OUT035,3549.850947508305
DRE60,OUT027,5041.821497446808
FDK52,OUT046,3549.850947508305
FDA02,OUT017,2432.6625807321775
FDM56,OUT049,1673.9839872860641
FDE57,OUT035,2006.470742319749
FDM32,OUT045,1349.5129043321297
NCQ30,OUT027,2846.4008225165558
FDQ27,OUT027,2846.4008225165558
FDT60,OUT027,2846.4008225165558
FDU43,OUT049,3805.9486041666687
NCO55,OUT035,1673.9839872860641
FDG02,OUT045,3011.5252991596617
FDJ28,OUT013,3011.5252991596617
FDP40,OUT045,1673.9839872860641
FDJ38,OUT045,3011.5252991596617
NCC54,OUT017,3549.850947508305
NCZ41,OUT046,2117.4513803278687
FDK38,OUT019,471.3068466911769
FDU52,OUT013,2432.6625807321775
FDC40,OUT046,1068.506765834932
NCR30,OUT017,1068.506765834932
NCN18,OUT017,1673.9839872860641
FDB50,OUT035,1349.5129043321297
FDG04,OUT013,3190.643467582418
FDR26,OUT035,2843.569789215686
NCT17,OUT018,3190.643467582418
FDX35,OUT027,5041.821497446808
FDS12,OUT046,2006.470742319749
NCZ29,OUT027,2846.4008225165558
FDB38,OUT010,471.3068466911769
FDP12,OUT013,646.0888157894739
FDP22,OUT046,790.3307954098364
FDS26,OUT018,4125.174474540677
FDR52,OUT046,3011.5252991596617
DRJ13,OUT046,2633.8398439024368
FDU48,OUT027,2846.4008225165558
FDE29,OUT035,1068.506765834932
NCT29,OUT049,2006.470742319749
DRK37,OUT018,3190.643467582418
FDK55,OUT046,1349.5129043321297
FDR07,OUT046,1559.9736407643313
FDO21,OUT027,5041.821497446808
FDK46,OUT049,4125.174474540677
FDB12,OUT045,1673.9839872860641
FDT31,OUT027,5041.821497446808
FDJ33,OUT045,2006.470742319749
FDC26,OUT027,2846.4008225165558
NCQ02,OUT045,3190.643467582418
FDP08,OUT010,471.3068466911769
FDB11,OUT027,5041.821497446808
FDV55,OUT013,2432.6625807321775
FDW20,OUT049,2117.4513803278687
NCJ18,OUT019,207.13050352504652
FDC41,OUT018,1068.506765834932
FDE14,OUT027,2846.4008225165558
FDG35,OUT013,2843.569789215686
FDF45,OUT035,1068.506765834932
FDS19,OUT027,2846.4008225165558
FDS58,OUT019,471.3068466911769
FDA26,OUT017,3549.850947508305
FDM32,OUT049,1349.5129043321297
FDL45,OUT046,2117.4513803278687
FDZ55,OUT049,2633.8398439024368
FDY37,OUT049,2117.4513803278687
FDO46,OUT046,3011.5252991596617
FDQ60,OUT046,1892.066144516128
FDA19,OUT018,2006.470742319749
FDL15,OUT046,2432.6625807321775
FDM10,OUT018,3549.850947508305
NCL05,OUT017,646.0888157894739
DRK49,OUT010,207.13050352504652
NCE18,OUT027,5041.821497446808
FDG40,OUT049,646.0888157894739
DRI59,OUT045,3805.9486041666687
FDK28,OUT035,4125.174474540677
NCD06,OUT019,207.13050352504652
FDO11,OUT019,471.3068466911769
FDK27,OUT046,1892.066144516128
FDT43,OUT027,790.3307954098364
FDD38,OUT018,1673.9839872860641
FDA16,OUT049,3805.9486041666687
FDL14,OUT027,5041.821497446808
NCM17,OUT049,790.3307954098364
FDD20,OUT045,2117.4513803278687
FDA40,OUT045,1349.5129043321297
FDL43,OUT045,1349.5129043321297
FDV15,OUT045,1673.9839872860641
FDE52,OUT046,1349.5129043321297
NCL17,OUT010,471.3068466911769
NCJ31,OUT045,3549.850947508305
FDR60,OUT045,1349.5129043321297
NCA18,OUT035,1892.066144516128
FDS21,OUT027,1068.506765834932
FDW09,OUT035,1349.5129043321297
FDL26,OUT035,2432.6625807321775
FDS47,OUT018,1349.5129043321297
FDC39,OUT046,3549.850947508305
FDT51,OUT035,1673.9839872860641
FDK40,OUT035,4125.174474540677
NCG19,OUT045,3549.850947508305
FDZ07,OUT046,1068.506765834932
FDF08,OUT027,2846.4008225165558
FDO04,OUT013,1068.506765834932
FDK41,OUT018,1349.5129043321297
FDP15,OUT049,4125.174474540677
NCD43,OUT018,1673.9839872860641
NCP18,OUT013,2432.6625807321775
FDZ51,OUT046,1349.5129043321297
DRH13,OUT035,1673.9839872860641
FDF38,OUT045,646.0888157894739
NCI43,OUT045,790.3307954098364
FDM38,OUT027,1068.506765834932
FDS03,OUT013,1068.506765834932
DRJ47,OUT017,2843.569789215686
FDT50,OUT010,207.13050352504652
FDV02,OUT046,2843.569789215686
NCG18,OUT017,1673.9839872860641
FDW52,OUT046,2633.8398439024368
FDS40,OUT035,646.0888157894739
FDN31,OUT017,3011.5252991596617
FDA37,OUT045,2006.470742319749
FDA15,OUT046,4125.174474540677
FDL39,OUT046,3190.643467582418
FDJ53,OUT045,2006.470742319749
FDX22,OUT013,3805.9486041666687
NCZ42,OUT045,3805.9486041666687
FDD56,OUT027,5041.821497446808
FDD40,OUT017,3011.5252991596617
FDS50,OUT013,3805.9486041666687
NCN14,OUT013,3190.643467582418
FDT15,OUT013,3190.643467582418
NCS18,OUT027,2846.4008225165558
NCO26,OUT010,207.13050352504652
FDF58,OUT018,1068.506765834932
NCB19,OUT013,1349.5129043321297
FDH26,OUT017,2117.4513803278687
DRB24,OUT027,5041.821497446808
FDA49,OUT018,1349.5129043321297
FDB32,OUT045,1559.9736407643313
FDI36,OUT017,3011.5252991596617
NCA17,OUT010,471.3068466911769
FDH22,OUT013,2006.470742319749
NCM26,OUT018,2432.6625807321775
FDT15,OUT027,5041.821497446808
FDB16,OUT018,1349.5129043321297
NCP54,OUT027,2846.4008225165558
FDJ36,OUT013,1673.9839872860641
FDO28,OUT045,1892.066144516128
FDU09,OUT013,1068.506765834932
FDF29,OUT017,2117.4513803278687
FDY08,OUT013,2006.470742319749
DRJ59,OUT018,646.0888157894739
FDT23,OUT027,2846.4008225165558
FDU15,OUT018,646.0888157894739
FDT47,OUT013,1559.9736407643313
FDI53,OUT019,471.3068466911769
FDR59,OUT018,4125.174474540677
FDD53,OUT035,646.0888157894739
FDY51,OUT017,3549.850947508305
FDT04,OUT049,646.0888157894739
FDU51,OUT049,2843.569789215686
FDG14,OUT035,2432.6625807321775
NCU06,OUT045,3549.850947508305
DRG25,OUT046,3190.643467582418
DRH49,OUT035,1349.5129043321297
FDN15,OUT035,2117.4513803278687
FDL43,OUT018,1068.506765834932
NCT18,OUT049,3190.643467582418
NCB31,OUT013,4125.174474540677
FDK57,OUT035,1892.066144516128
FDY04,OUT019,471.3068466911769
NCP54,OUT046,2117.4513803278687
FDF41,OUT013,3549.850947508305
FDM01,OUT045,1673.9839872860641
FDW03,OUT045,1673.9839872860641
FDF28,OUT045,2117.4513803278687
FDY37,OUT017,2117.4513803278687
FDQ03,OUT017,3549.850947508305
FDP51,OUT027,2846.4008225165558
FDJ40,OUT017,1673.9839872860641
FDC32,OUT049,1349.5129043321297
DRI49,OUT027,2846.4008225165558
NCW54,OUT017,1068.506765834932
FDF09,OUT017,646.0888157894739
FDP45,OUT018,4125.174474540677
DRJ23,OUT018,3190.643467582418
FDS59,OUT017,1673.9839872860641
FDY08,OUT046,2006.470742319749
FDX16,OUT049,2432.6625807321775
FDY16,OUT018,3190.643467582418
FDK32,OUT035,2432.6625807321775
FDQ22,OUT013,646.0888157894739
NCC31,OUT018,2432.6625807321775
FDG58,OUT049,2432.6625807321775
DRF48,OUT013,3190.643467582418
DRH36,OUT049,1068.506765834932
NCR30,OUT035,1068.506765834932
FDB03,OUT019,471.3068466911769
FDZ28,OUT027,2846.4008225165558
FDR35,OUT017,3011.5252991596617
DRD15,OUT027,5041.821497446808
FDJ33,OUT019,207.13050352504652
FDA56,OUT010,207.13050352504652
FDP56,OUT046,790.3307954098364
NCT30,OUT046,790.3307954098364
FDK15,OUT017,1559.9736407643313
FDH44,OUT018,2432.6625807321775
FDV01,OUT013,2432.6625807321775
DRG03,OUT017,2432.6625807321775
FDG50,OUT027,2846.4008225165558
FDR16,OUT010,471.3068466911769
FDZ60,OUT046,1673.9839872860641
DRG03,OUT045,2432.6625807321775
FDS56,OUT018,4125.174474540677
FDU33,OUT045,790.3307954098364
DRD27,OUT035,1559.9736407643313
FDW22,OUT046,3805.9486041666687
DRA24,OUT045,2633.8398439024368
FDF38,OUT049,646.0888157894739
FDX48,OUT013,2432.6625807321775
FDS58,OUT018,2633.8398439024368
FDC32,OUT046,1349.5129043321297
NCQ29,OUT045,4125.174474540677
DRK39,OUT018,1349.5129043321297
NCS38,OUT017,1892.066144516128
DRO47,OUT013,1673.9839872860641
DRG27,OUT027,646.0888157894739
FDC57,OUT027,5041.821497446808
FDS55,OUT046,2432.6625807321775
NCJ06,OUT018,1892.066144516128
FDO01,OUT019,207.13050352504652
NCM55,OUT045,3190.643467582418
FDC52,OUT049,2432.6625807321775
FDQ15,OUT045,1349.5129043321297
NCT30,OUT027,790.3307954098364
NCR42,OUT027,646.0888157894739
FDD28,OUT035,1068.506765834932
FDQ34,OUT049,1673.9839872860641
FDZ12,OUT027,2846.4008225165558
DRE13,OUT019,207.13050352504652
NCN07,OUT019,207.13050352504652
FDM28,OUT035,3190.643467582418
FDI10,OUT017,2843.569789215686
FDQ25,OUT013,2633.8398439024368
FDA38,OUT010,471.3068466911769
DRI13,OUT049,3805.9486041666687
FDY20,OUT027,2846.4008225165558
NCZ53,OUT035,3190.643467582418
NCM31,OUT013,2432.6625807321775
DRB01,OUT017,3190.643467582418
DRF37,OUT046,4125.174474540677
NCF42,OUT049,2843.569789215686
FDF16,OUT018,2432.6625807321775
FDB41,OUT013,790.3307954098364
FDR34,OUT013,3805.9486041666687
FDR15,OUT018,2432.6625807321775
NCV42,OUT019,207.13050352504652
FDW51,OUT035,3549.850947508305
FDU36,OUT017,1559.9736407643313
FDX60,OUT049,1349.5129043321297
FDY03,OUT035,1892.066144516128
FDW55,OUT045,3805.9486041666687
FDT01,OUT010,471.3068466911769
FDG58,OUT013,2432.6625807321775
FDK21,OUT017,4125.174474540677
NCS41,OUT019,471.3068466911769
FDS10,OUT045,3190.643467582418
NCT53,OUT046,2633.8398439024368
FDJ28,OUT018,3011.5252991596617
FDX44,OUT045,1349.5129043321297
FDT20,OUT018,646.0888157894739
FDO44,OUT017,1673.9839872860641
NCX17,OUT049,3549.850947508305
FDY01,OUT017,1892.066144516128
FDJ12,OUT027,5041.821497446808
DRK35,OUT018,646.0888157894739
FDD47,OUT019,471.3068466911769
NCM53,OUT035,1673.9839872860641
FDO45,OUT013,1349.5129043321297
NCM42,OUT010,207.13050352504652
FDE04,OUT046,2843.569789215686
NCI30,OUT027,5041.821497446808
FDZ19,OUT013,2843.569789215686
FDW57,OUT013,2843.569789215686
FDA25,OUT013,1673.9839872860641
FDT22,OUT046,1068.506765834932
FDP51,OUT013,1892.066144516128
FDD48,OUT027,2846.4008225165558
FDY39,OUT035,3190.643467582418
FDO48,OUT010,471.3068466911769
FDD23,OUT027,5041.821497446808
DRN35,OUT027,646.0888157894739
FDT01,OUT035,3549.850947508305
FDC20,OUT010,207.13050352504652
DRJ35,OUT035,1068.506765834932
FDB32,OUT046,1349.5129043321297
FDL24,OUT046,2843.569789215686
NCV42,OUT035,1892.066144516128
FDZ46,OUT046,1673.9839872860641
FDC15,OUT013,2432.6625807321775
FDD08,OUT019,207.13050352504652
FDY50,OUT049,1349.5129043321297
FDD36,OUT013,1892.066144516128
FDG57,OUT027,790.3307954098364
FDL21,OUT018,646.0888157894739
FDN16,OUT027,2846.4008225165558
FDJ09,OUT027,790.3307954098364
FDS01,OUT010,471.3068466911769
FDV33,OUT017,4125.174474540677
DRE12,OUT017,1892.066144516128
FDR07,OUT013,1559.9736407643313
FDP48,OUT010,471.3068466911769
NCB55,OUT035,1068.506765834932
FDQ08,OUT013,1068.506765834932
FDR34,OUT035,3805.9486041666687
FDO33,OUT046,1673.9839872860641
FDP13,OUT045,646.0888157894739
FDX12,OUT049,3805.9486041666687
NCT06,OUT049,2633.8398439024368
FDR16,OUT019,471.3068466911769
FDE36,OUT046,2633.8398439024368
FDZ36,OUT049,3190.643467582418
FDV13,OUT045,1349.5129043321297
NCZ17,OUT035,646.0888157894739
FDU56,OUT045,3190.643467582418
FDM09,OUT035,2843.569789215686
FDV02,OUT017,2843.569789215686
FDS34,OUT018,1892.066144516128
FDA11,OUT049,1559.9736407643313
FDP09,OUT017,3805.9486041666687
FDB29,OUT027,2846.4008225165558
FDT19,OUT017,2843.569789215686
DRH15,OUT017,790.3307954098364
FDY38,OUT046,3549.850947508305
FDF14,OUT027,5041.821497446808
FDN48,OUT010,207.13050352504652
FDQ12,OUT013,3805.9486041666687
NCJ43,OUT045,2843.569789215686
FDE17,OUT019,471.3068466911769
FDB05,OUT035,4125.174474540677
FDH10,OUT045,3011.5252991596617
NCR06,OUT017,646.0888157894739
FDU32,OUT018,2006.470742319749
FDD56,OUT049,2843.569789215686
FDO36,OUT018,3190.643467582418
FDH16,OUT010,207.13050352504652
FDX10,OUT018,646.0888157894739
FDZ37,OUT017,1349.5129043321297
FDU31,OUT010,471.3068466911769
DRC49,OUT049,2006.470742319749
FDL15,OUT045,2432.6625807321775
FDN32,OUT019,471.3068466911769
DRH59,OUT027,1068.506765834932
NCU29,OUT049,2432.6625807321775
FDR37,OUT019,471.3068466911769
FDS14,OUT018,2633.8398439024368
FDU02,OUT027,5041.821497446808
FDJ08,OUT035,3011.5252991596617
NCZ06,OUT045,4125.174474540677
FDO31,OUT049,1349.5129043321297
FDH31,OUT018,1559.9736407643313
FDS58,OUT017,2633.8398439024368
NCA53,OUT027,790.3307954098364
FDF50,OUT046,3011.5252991596617
NCW42,OUT049,3805.9486041666687
NCQ17,OUT045,2432.6625807321775
FDK51,OUT018,4125.174474540677
NCW41,OUT010,471.3068466911769
NCR29,OUT017,1068.506765834932
FDB08,OUT019,471.3068466911769
FDA40,OUT027,2846.4008225165558
FDL14,OUT018,2633.8398439024368
FDB47,OUT046,3549.850947508305
FDO03,OUT035,3805.9486041666687
DRK13,OUT019,471.3068466911769
FDX13,OUT010,471.3068466911769
FDF52,OUT046,3190.643467582418
FDT11,OUT013,3190.643467582418
FDB08,OUT013,2633.8398439024368
FDQ28,OUT018,2432.6625807321775
FDD29,OUT045,4125.174474540677
NCQ29,OUT027,5041.821497446808
NCO02,OUT013,1068.506765834932
FDR56,OUT010,471.3068466911769
NCM54,OUT049,2117.4513803278687
FDP51,OUT035,1892.066144516128
FDT38,OUT013,1349.5129043321297
FDZ20,OUT018,4125.174474540677
FDJ53,OUT013,2006.470742319749
FDX13,OUT049,4125.174474540677
FDP58,OUT035,3549.850947508305
NCK31,OUT019,207.13050352504652
FDA35,OUT018,2117.4513803278687
FDV37,OUT018,3011.5252991596617
NCO07,OUT027,5041.821497446808
FDA20,OUT045,3190.643467582418
FDZ59,OUT035,2633.8398439024368
NCY17,OUT017,790.3307954098364
FDQ28,OUT035,2432.6625807321775
FDV35,OUT017,2432.6625807321775
FDQ36,OUT013,646.0888157894739
FDD34,OUT018,2633.8398439024368
FDK51,OUT045,4125.174474540677
FDV31,OUT035,2843.569789215686
FDR04,OUT035,1559.9736407643313
FDR14,OUT049,1068.506765834932
DRC36,OUT010,471.3068466911769
FDE39,OUT019,207.13050352504652
FDP57,OUT049,1673.9839872860641
FDE57,OUT046,2006.470742319749
NCN18,OUT046,1673.9839872860641
NCQ05,OUT018,2432.6625807321775
FDW47,OUT035,1892.066144516128
FDV46,OUT035,2117.4513803278687
NCP29,OUT045,1068.506765834932
FDE09,OUT018,1673.9839872860641
NCU06,OUT027,5041.821497446808
FDT19,OUT010,471.3068466911769
DRF15,OUT017,2432.6625807321775
DRI51,OUT013,2633.8398439024368
NCX54,OUT013,1673.9839872860641
DRE01,OUT013,3549.850947508305
NCB07,OUT045,3011.5252991596617
FDU50,OUT035,1892.066144516128
FDG40,OUT035,646.0888157894739
FDW10,OUT018,2843.569789215686
FDX51,OUT013,3011.5252991596617
NCP17,OUT045,1068.506765834932
FDP21,OUT035,3190.643467582418
FDL04,OUT045,1673.9839872860641
FDV23,OUT013,2006.470742319749
FDF24,OUT046,1349.5129043321297
FDH56,OUT027,2846.4008225165558
FDB51,OUT049,1068.506765834932
FDI58,OUT027,2846.4008225165558
FDR20,OUT013,790.3307954098364
FDC51,OUT018,2006.470742319749
FDB16,OUT027,2846.4008225165558
FDE40,OUT049,1068.506765834932
NCM17,OUT035,790.3307954098364
FDU56,OUT035,3190.643467582418
FDS32,OUT019,207.13050352504652
FDX02,OUT049,3805.9486041666687
FDT39,OUT027,5041.821497446808
FDE35,OUT017,1068.506765834932
NCI42,OUT019,471.3068466911769
DRL23,OUT046,1673.9839872860641
FDA10,OUT046,2117.4513803278687
FDA11,OUT013,1559.9736407643313
NCM06,OUT046,2432.6625807321775
NCT05,OUT035,4125.174474540677
NCQ02,OUT010,471.3068466911769
NCY06,OUT049,2117.4513803278687
FDY56,OUT035,3805.9486041666687
FDL02,OUT035,1673.9839872860641
NCI06,OUT035,2843.569789215686
FDQ14,OUT045,2432.6625807321775
FDQ12,OUT017,3805.9486041666687
FDP36,OUT046,790.3307954098364
FDK21,OUT027,5041.821497446808
FDO40,OUT045,2432.6625807321775
NCK54,OUT019,207.13050352504652
FDY09,OUT018,2843.569789215686
NCW30,OUT049,4125.174474540677
NCC55,OUT027,646.0888157894739
FDE58,OUT018,1892.066144516128
FDR39,OUT013,3190.643467582418
FDU28,OUT049,3190.643467582418
FDH08,OUT017,3805.9486041666687
FDG35,OUT045,2843.569789215686
FDG22,OUT049,646.0888157894739
FDC34,OUT035,2633.8398439024368
FDP15,OUT018,4125.174474540677
FDK34,OUT010,471.3068466911769
FDU45,OUT035,1892.066144516128
FDQ04,OUT027,646.0888157894739
FDX22,OUT018,3805.9486041666687
FDB45,OUT017,1673.9839872860641
NCH43,OUT027,5041.821497446808
DRE60,OUT046,3549.850947508305
FDD17,OUT027,5041.821497446808
NCM54,OUT017,2117.4513803278687
NCH55,OUT013,2117.4513803278687
NCT06,OUT017,2633.8398439024368
FDA48,OUT027,5041.821497446808
FDY58,OUT027,5041.821497446808
FDO25,OUT045,3549.850947508305
FDN50,OUT045,1559.9736407643313
FDH35,OUT035,2633.8398439024368
FDK09,OUT045,3549.850947508305
FDO16,OUT013,1349.5129043321297
FDW11,OUT045,1068.506765834932
FDU47,OUT027,2846.4008225165558
NCQ42,OUT010,207.13050352504652
FDK55,OUT027,2846.4008225165558
FDN08,OUT049,1892.066144516128
FDT57,OUT045,3805.9486041666687
FDJ12,OUT018,3805.9486041666687
DRL59,OUT017,790.3307954098364
NCN53,OUT046,646.0888157894739
FDO51,OUT010,207.13050352504652
FDK56,OUT017,3190.643467582418
FDY12,OUT035,1068.506765834932
FDU15,OUT035,646.0888157894739
FDQ19,OUT046,3805.9486041666687
DRF15,OUT045,2432.6625807321775
DRE25,OUT019,207.13050352504652
FDK57,OUT018,1892.066144516128
FDD33,OUT010,471.3068466911769
FDR34,OUT027,5041.821497446808
