Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,3426.206916778912
FDK03,OUT035,4232.6368301471975
FDT45,OUT017,1021.2559682097467
NCC54,OUT027,5198.5671662331415
FDP08,OUT018,2848.92147904249
FDU44,OUT046,2647.0141223764413
DRG39,OUT035,1014.0704654894735
FDU32,OUT049,2068.8124162724475
FDY27,OUT049,2958.456911179965
NCP54,OUT013,1984.3980794737977
NCZ41,OUT049,2092.779168394529
DRL49,OUT013,2307.0759028597613
FDI05,OUT018,1001.8182903365357
FDY56,OUT045,3558.4781828227865
DRC13,OUT013,2074.371655328416
NCV29,OUT017,2942.0545941978535
FDR24,OUT049,1584.9433213250154
FDZ34,OUT018,2761.381431198928
FDP37,OUT035,2146.670760910627
FDX08,OUT027,4336.84236652985
FDS57,OUT045,2178.264594062075
NCG18,OUT049,1734.1970262712039
FDK25,OUT018,2429.769896054629
FDH53,OUT049,1471.6778233684986
DRI59,OUT018,3244.612062431316
FDA52,OUT046,2840.764603975456
FDT20,OUT010,-1248.8748871783205
FDE36,OUT019,743.0258709245109
FDI24,OUT017,2848.858596305203
FDB28,OUT018,2878.3259814496523
FDV11,OUT017,2957.4611698812714
FDP01,OUT046,2499.199667143019
FDD34,OUT027,4040.064739114855
FDJ50,OUT027,2333.1436871336136
FDZ44,OUT013,1915.8453968087083
DRO59,OUT035,1369.580641134272
DRB48,OUT045,533.1031688801677
FDR21,OUT018,2507.0333097343496
NCE42,OUT010,1788.6800354972472
FDO23,OUT046,1485.860429868089
NCE30,OUT018,3047.333640053566
FDQ22,OUT035,769.0625165388838
FDY01,OUT045,1799.548157711726
FDS08,OUT017,2936.451686008255
FDG28,OUT018,3673.784898914191
FDQ51,OUT018,591.3115440101817
FDB05,OUT017,4013.052445643795
FDO56,OUT049,2023.8316646236149
FDE02,OUT018,1237.2732145095645
FDN45,OUT017,3615.549581978303
FDS09,OUT013,790.2977157746966
NCA54,OUT018,2584.667965255404
FDP09,OUT010,1463.5640720734186
FDC53,OUT045,1551.516643578386
NCM55,OUT017,3035.6244979607154
FDL09,OUT018,2436.074190524864
FDA11,OUT019,-381.433025496055
FDA50,OUT045,1453.1905880942727
FDC23,OUT017,2958.974494834596
FDE22,OUT049,2641.950029984677
FDD23,OUT046,3019.1589578177363
NCA29,OUT049,2828.8197920691246
FDK38,OUT046,2355.0136077463444
DRC13,OUT046,1992.5323401667374
NCP43,OUT049,2924.056289062579
FDX28,OUT049,1693.959172965174
FDF08,OUT049,1600.0239478646415
FDZ33,OUT046,2374.289922293894
FDD10,OUT049,2877.7870455921666
FDO58,OUT017,2694.481608747268
FDI50,OUT017,3801.4686626957982
FDO58,OUT045,2573.532265164151
FDX08,OUT013,2919.540815801809
NCK17,OUT010,-1236.3103330518497
FDF39,OUT035,4339.046828400469
FDU45,OUT010,-56.81303648607013
NCJ18,OUT018,1555.2812963670106
DRC27,OUT019,1973.2377629233893
DRC25,OUT035,1521.7862679401333
FDU59,OUT035,2697.91645268852
FDU28,OUT035,3215.2314851508286
NCP30,OUT046,674.7188627790717
FDB39,OUT018,650.5694461403334
FDE41,OUT013,1482.9254310897015
DRH11,OUT010,-1000.9132714753047
FDA58,OUT045,3653.919652155772
FDU50,OUT046,1899.9227617439483
FDM34,OUT013,2103.2428086853292
FDM44,OUT027,3076.433292071134
FDR39,OUT045,2840.735258560623
FDM25,OUT045,2771.5406109931896
FDQ49,OUT049,2640.1758289470654
DRH25,OUT018,592.4780196496704
FDM09,OUT027,4207.8014730827135
FDL44,OUT019,692.0370972474711
NCR42,OUT018,270.02793155527615
DRL59,OUT046,873.604753482864
FDX43,OUT013,2708.845528646711
DRK47,OUT010,1652.9986602191007
FDU48,OUT018,1832.7453324490489
FDY12,OUT045,795.8761663079572
NCN43,OUT018,1680.803161286299
NCM55,OUT018,2617.339668694763
FDQ21,OUT027,3445.320182851861
FDX13,OUT035,4117.105060023593
NCK30,OUT027,5393.586798552442
FDG20,OUT049,2911.0351704576483
DRG27,OUT017,758.1222891336671
FDY14,OUT018,3895.682839946843
FDP59,OUT035,1845.9652068497426
FDU60,OUT017,2855.0625055854125
NCC18,OUT019,747.338740071054
DRJ39,OUT017,3543.5910522050967
FDS07,OUT049,1882.0663056018343
FDM08,OUT027,5019.188447846219
FDP51,OUT045,1902.628670297328
FDU16,OUT035,1523.1966589110975
FDH12,OUT013,1743.4671515841394
DRE48,OUT010,1197.6301653665673
NCL42,OUT027,5289.037791882973
FDR21,OUT045,2749.9564915434084
NCW29,OUT035,2230.905272639996
FDO11,OUT013,4047.319758638131
NCM31,OUT049,2324.9479708735016
FDV35,OUT019,540.4231793365111
FDF58,OUT017,1139.3720341628637
NCE43,OUT049,2748.8793123867144
FDA02,OUT035,2497.6215136840624
DRL37,OUT010,-1179.9233805854492
FDR24,OUT018,1247.2228484204027
FDW59,OUT049,1458.3785882332727
FDS22,OUT049,910.784533924749
FDW24,OUT017,948.7001622797447
FDU24,OUT035,1703.2516054257076
FDA21,OUT027,4419.274402284642
FDH58,OUT027,3337.763169126334
FDW36,OUT018,1403.2512499052752
FDI45,OUT027,4210.546461960804
FDU01,OUT018,2734.9336820281596
FDF35,OUT027,3180.988662729558
FDU43,OUT019,1898.9149946782509
FDE24,OUT019,385.5769071221184
FDK50,OUT049,2707.057765991982
FDG31,OUT045,981.3176500192799
FDC60,OUT045,1429.3975925732116
FDL36,OUT013,1490.310349492505
FDP21,OUT013,3099.8385792313775
FDW16,OUT045,1449.9860337989076
FDX02,OUT017,3660.074337681529
FDQ58,OUT027,3922.223602707929
FDT51,OUT046,1845.1745246616697
FDD59,OUT049,1432.5333184843169
NCM42,OUT018,1467.9532898472683
FDA57,OUT018,416.14536441481823
FDZ48,OUT035,1964.4737788465595
FDE46,OUT045,2374.2717674388523
NCZ30,OUT019,28.17030970327056
FDB56,OUT017,3136.3802586947218
FDA25,OUT027,3179.1208044807877
FDD20,OUT013,2057.3009689815954
FDL25,OUT013,1557.5033047603872
NCO18,OUT049,2895.881383290169
FDJ45,OUT017,699.8474964740006
FDR12,OUT035,2910.0500845310976
NCF19,OUT010,-1135.6263453826023
FDK25,OUT046,2668.4606974790086
NCR17,OUT046,1820.0215832882031
FDC52,OUT046,2485.836193753808
NCA54,OUT017,2962.524316129089
FDR45,OUT010,1885.5264383490294
NCM19,OUT049,1897.648059363376
FDF39,OUT027,5667.0322948799585
FDX23,OUT049,1673.9609005122365
FDD58,OUT027,3061.6349684480742
FDX28,OUT013,1688.305945979049
NCD31,OUT013,2606.402921259673
FDU57,OUT018,2169.60595160527
FDI27,OUT046,822.2775027090977
NCM42,OUT046,1728.261084327639
FDD32,OUT027,2825.406363382069
FDI34,OUT013,3692.381706383835
NCM29,OUT049,2134.6513969428515
FDG46,OUT018,1596.9534066782992
DRC01,OUT010,-1038.8778749172234
FDB15,OUT027,5582.666516826933
NCA17,OUT027,3824.1615915852876
FDF10,OUT046,2381.434344945281
FDR26,OUT027,4296.015330460492
FDI02,OUT049,1929.9633197417766
NCM54,OUT010,105.18366247237122
FDF14,OUT013,2456.147354905993
FDJ33,OUT010,63.47262550893652
FDM20,OUT035,4036.210482133123
FDC03,OUT027,4597.856780123784
NCX05,OUT046,1835.1282160885285
NCM41,OUT027,2919.8509337462
NCU29,OUT010,436.7801108755141
FDQ59,OUT017,1511.7632720142167
FDH46,OUT010,-216.82422779768308
FDH09,OUT013,883.6759716411614
NCD06,OUT045,678.9555723292794
FDC15,OUT035,2587.679599795412
DRD37,OUT027,2208.8754690621195
FDT28,OUT027,3803.410571961547
FDR28,OUT027,4111.610692750521
FDT38,OUT017,1504.2504678039145
FDV34,OUT027,2740.6821304828736
FDY52,OUT035,1201.0651521556306
FDB34,OUT013,1407.4233369363944
DRL23,OUT018,1420.9436870121588
DRB24,OUT046,2457.794519254123
FDJ50,OUT046,912.6555757696776
FDQ49,OUT035,2655.7691980391237
FDP20,OUT035,2142.925411187821
FDV19,OUT027,4039.3380235192644
NCR54,OUT045,3008.367784021974
FDO09,OUT010,2218.3317812750524
FDS57,OUT018,1997.538638466645
FDN10,OUT049,1990.624294985062
FDV23,OUT049,2098.5056225240382
FDY28,OUT049,3512.9576118994573
DRG51,OUT013,2616.493500075463
FDD45,OUT019,-420.50927721151396
NCL18,OUT027,4452.354455743238
NCM29,OUT013,2106.914832997863
FDF17,OUT027,4569.976792621338
FDE22,OUT017,2686.781455815109
FDQ22,OUT017,755.2359751828095
FDS01,OUT013,2900.5424402134568
FDW35,OUT027,2151.481824507484
FDJ33,OUT046,2033.3869265133872
NCF54,OUT035,2849.9773459524495
FDE09,OUT013,1816.0990831042159
NCE06,OUT045,2469.403762862112
DRH49,OUT049,1404.458664988307
FDY43,OUT045,2629.729991966092
NCT05,OUT017,4111.318654223733
FDZ34,OUT045,2974.755679757263
FDL38,OUT017,1479.9276022639363
FDZ31,OUT017,3151.7335013870684
FDR14,OUT035,1041.784477274875
NCN54,OUT049,1363.1252648714824
NCC42,OUT027,3660.127286158262
FDK08,OUT017,1784.7170614651397
FDP59,OUT013,1778.8373222312168
FDV22,OUT035,2706.705006405229
FDD33,OUT035,3835.21280507095
DRE60,OUT027,4999.765823720888
FDK52,OUT046,3583.7420893537123
FDA02,OUT017,2390.793916370224
FDM56,OUT049,1855.4818190274373
FDE57,OUT035,2384.76382312323
FDM32,OUT045,1381.5604653509333
NCQ30,OUT027,3382.7394495288254
FDQ27,OUT027,3204.5115529566556
FDT60,OUT027,3448.2090533174137
FDU43,OUT049,3939.8753276478947
NCO55,OUT035,1827.8088094373265
FDG02,OUT045,2978.895652536271
FDJ28,OUT013,3070.7264721436354
FDP40,OUT045,1788.9194079017186
FDJ38,OUT045,3010.5045487742054
NCC54,OUT017,3883.9171121118507
NCZ41,OUT046,1979.6337031118069
FDK38,OUT019,499.2538945205115
FDU52,OUT013,2507.633610327899
FDC40,OUT046,1290.149750252757
NCR30,OUT017,1287.3527088157907
NCN18,OUT017,1857.5652528800597
FDB50,OUT035,1398.3067115403342
FDG04,OUT013,3081.6134023781515
FDR26,OUT035,2964.617207247313
NCT17,OUT018,2695.0806239862463
FDX35,OUT027,5079.540999008456
FDS12,OUT046,2011.2057389079278
NCZ29,OUT027,3436.6774703532546
FDB38,OUT010,712.5962768502114
FDP12,OUT013,721.9189021105211
FDP22,OUT046,792.4038239235806
FDS26,OUT018,3833.154578081105
FDR52,OUT046,3088.2256403571746
DRJ13,OUT046,2551.3910023352996
FDU48,OUT027,3545.963730282621
FDE29,OUT035,1125.2754801257388
NCT29,OUT049,2023.5028167436217
DRK37,OUT018,2711.833756543302
FDK55,OUT046,1431.7410050224719
FDR07,OUT046,1546.3006433699509
FDO21,OUT027,5067.231671083958
FDK46,OUT049,4218.335350665902
FDB12,OUT045,1546.5821546947693
FDT31,OUT027,4511.055635216339
FDJ33,OUT045,1966.1649289314146
FDC26,OUT027,3198.638758733545
NCQ02,OUT045,2907.5770371096564
FDP08,OUT010,1167.1238398225355
FDB11,OUT027,5025.31770609788
FDV55,OUT013,2365.6744948163
FDW20,OUT049,2056.7265702005607
NCJ18,OUT019,-50.185581193504675
FDC41,OUT018,942.1383998883964
FDE14,OUT027,3141.6076171154928
FDG35,OUT013,2879.610939598759
FDF45,OUT035,1155.2240912168818
FDS19,OUT027,2760.3616870916244
FDS58,OUT019,700.8019195650782
FDA26,OUT017,3637.8708839517244
FDM32,OUT049,1533.9077475563945
FDL45,OUT046,2034.1326939354317
FDZ55,OUT049,2657.771714586667
FDY37,OUT049,2413.887627921481
FDO46,OUT046,3091.8187233617127
FDQ60,OUT046,1955.9751642350043
FDA19,OUT018,1815.5778117482778
FDL15,OUT046,2462.4930980516165
FDM10,OUT018,3091.2850545041383
NCL05,OUT017,800.4959247624877
DRK49,OUT010,-1208.5412382788213
NCE18,OUT027,5404.629081398689
FDG40,OUT049,699.3643888920686
DRI59,OUT045,3436.1873794254648
FDK28,OUT035,4164.544173500656
NCD06,OUT019,-1171.4387108518538
FDO11,OUT019,2113.707979859483
FDK27,OUT046,1936.771665958685
FDT43,OUT027,2304.436925028591
FDD38,OUT018,1433.6532974786871
FDA16,OUT049,3590.479484929465
FDL14,OUT027,3960.0073023725263
NCM17,OUT049,811.8040449201176
FDD20,OUT045,1931.5122072372287
FDA40,OUT045,1429.3295738027934
FDL43,OUT045,1214.2358587941517
FDV15,OUT045,1564.9224223279414
FDE52,OUT046,1510.2883194137219
NCL17,OUT010,351.61166450823634
NCJ31,OUT045,3645.957021419333
FDR60,OUT045,1190.5091498705528
NCA18,OUT035,1979.3545918498794
FDS21,OUT027,2551.389672861244
FDW09,OUT035,1479.3794146140176
FDL26,OUT035,2622.9721784119606
FDS47,OUT018,1148.0813330705325
FDC39,OUT046,3245.490106476871
FDT51,OUT035,1995.7007041836032
FDK40,OUT035,4313.3622537275805
NCG19,OUT045,3600.6407167311045
FDZ07,OUT046,1059.7443812882632
FDF08,OUT027,2937.141890536735
FDO04,OUT013,959.8129171139383
FDK41,OUT018,1060.2625338358628
FDP15,OUT049,4125.375992616386
NCD43,OUT018,1401.7965302976543
NCP18,OUT013,2389.5328179367743
FDZ51,OUT046,1577.3572280988944
DRH13,OUT035,1888.2048422152807
FDF38,OUT045,672.8137547461188
NCI43,OUT045,736.8470347405475
FDM38,OUT027,2287.3443539801665
FDS03,OUT013,1096.7687310632516
DRJ47,OUT017,2815.265960346326
FDT50,OUT010,-317.20938114196156
FDV02,OUT046,2742.6369735818594
NCG18,OUT017,1809.3036819514248
FDW52,OUT046,2674.0717864516773
FDS40,OUT035,778.8438420674825
FDN31,OUT017,3181.1797008283193
FDA37,OUT045,1957.1990673178698
FDA15,OUT046,3964.4871429400546
FDL39,OUT046,2921.3034241953646
FDJ53,OUT045,1888.6653887880789
FDX22,OUT013,3427.7926338722327
NCZ42,OUT045,3664.182059896861
FDD56,OUT027,4283.66911889362
FDD40,OUT017,3229.95937441561
FDS50,OUT013,3522.777503587222
NCN14,OUT013,2947.855621662285
FDT15,OUT013,2994.0566389845685
NCS18,OUT027,3169.564942107277
NCO26,OUT010,-106.09118876772641
FDF58,OUT018,756.8360864297755
NCB19,OUT013,1403.575779905326
FDH26,OUT017,2408.298874414931
DRB24,OUT027,3883.028517720677
FDA49,OUT018,1122.9876363458877
FDB32,OUT045,1486.3235709338232
FDI36,OUT017,3289.1708549630534
NCA17,OUT010,441.87656234239216
FDH22,OUT013,2019.572119797068
NCM26,OUT018,2156.542007608755
FDT15,OUT027,4412.5339221884815
FDB16,OUT018,1146.6511753015022
NCP54,OUT027,3410.9367372422057
FDJ36,OUT013,1707.1987913256596
FDO28,OUT045,1855.3055164898078
FDU09,OUT013,982.7295923604831
FDF29,OUT017,2120.21442995994
FDY08,OUT013,2292.0593843869046
DRJ59,OUT018,356.84324386829485
FDT23,OUT027,2786.674247748701
FDU15,OUT018,429.3851731138898
FDT47,OUT013,1658.2623140871217
FDI53,OUT019,769.0665786890604
FDR59,OUT018,3909.654381427378
FDD53,OUT035,837.9745979518502
FDY51,OUT017,3579.0886112371472
FDT04,OUT049,733.1140496300476
FDU51,OUT049,2940.5845788089036
FDG14,OUT035,2615.8589094026524
NCU06,OUT045,3550.64200020197
DRG25,OUT046,2951.2730674021486
DRH49,OUT035,1496.2638212815837
FDN15,OUT035,2348.8838543325824
FDL43,OUT018,983.781618849616
NCT18,OUT049,2968.851609946557
NCB31,OUT013,4109.468965162114
FDK57,OUT035,2054.5772643702703
FDY04,OUT019,747.8475320571101
NCP54,OUT046,1932.1126010722132
FDF41,OUT013,3871.63595558405
FDM01,OUT045,1652.5223435083115
FDW03,OUT045,1675.8277506983616
FDF28,OUT045,1953.2926970777803
FDY37,OUT017,2427.6127932980567
FDQ03,OUT017,3895.000539162309
FDP51,OUT027,3415.2150550551446
FDJ40,OUT017,1939.4267340256374
FDC32,OUT049,1597.6505528565224
DRI49,OUT027,2725.356213924658
NCW54,OUT017,989.8370943725481
FDF09,OUT017,771.4365295306771
FDP45,OUT018,3737.3717119220305
DRJ23,OUT018,2682.0380074110626
FDS59,OUT017,1943.0635083013144
FDY08,OUT046,2236.6283259362754
FDX16,OUT049,2501.0635863315906
FDY16,OUT018,2691.14548373158
FDK32,OUT035,2645.2391468332867
FDQ22,OUT013,681.7078606675036
NCC31,OUT018,2199.078803061969
FDG58,OUT049,2589.647293942229
DRF48,OUT013,3022.218136766733
DRH36,OUT049,1288.8641532828483
NCR30,OUT035,1345.2915829238304
FDB03,OUT019,1920.6653837143053
FDZ28,OUT027,3521.239210924717
FDR35,OUT017,3264.703494370175
DRD15,OUT027,5083.239769853342
FDJ33,OUT019,122.1399691350569
FDA56,OUT010,12.871362001809075
FDP56,OUT046,814.6401278626579
NCT30,OUT046,778.6113503659668
FDK15,OUT017,1714.7587948120768
FDH44,OUT018,2131.276419716474
FDV01,OUT013,2531.210949202583
DRG03,OUT017,2517.8625892145187
FDG50,OUT027,2920.188112748868
FDR16,OUT010,1513.4004007551616
FDZ60,OUT046,1716.8441862920206
DRG03,OUT045,2373.605580852858
FDS56,OUT018,3948.306502823467
FDU33,OUT045,721.7751463383686
DRD27,OUT035,1737.3090999367068
FDW22,OUT046,3597.3562678412577
DRA24,OUT045,2562.3929280063862
FDF38,OUT049,820.4953653129119
FDX48,OUT013,2542.288505543317
FDS58,OUT018,2346.9624106073006
FDC32,OUT046,1492.299079923411
NCQ29,OUT045,4022.6978552458013
DRK39,OUT018,1081.3780440249395
NCS38,OUT017,1906.663744747591
DRO47,OUT013,1803.3884609572094
DRG27,OUT027,2137.678222739293
FDC57,OUT027,4536.258811716672
FDS55,OUT046,2341.6125869900366
NCJ06,OUT018,1625.7316937637536
FDO01,OUT019,241.17473086865022
NCM55,OUT045,2850.9297116268335
FDC52,OUT049,2589.6753327969896
FDQ15,OUT045,1252.0886327477867
NCT30,OUT027,2216.5597284196506
NCR42,OUT027,1993.1257731592746
FDD28,OUT035,1126.0276234546225
FDQ34,OUT049,1755.5636754470236
FDZ12,OUT027,3718.4268271995993
DRE13,OUT019,-501.79022660081336
NCN07,OUT019,214.07766712648214
FDM28,OUT035,3020.6523256108007
FDI10,OUT017,2875.38059724734
FDQ25,OUT013,2800.5643158958487
FDA38,OUT010,1923.551966990451
DRI13,OUT049,3520.537026846801
FDY20,OUT027,2953.313339810972
NCZ53,OUT035,3102.607942777736
NCM31,OUT013,2298.328699969801
DRB01,OUT017,3084.329449234498
DRF37,OUT046,4110.640792411475
NCF42,OUT049,2851.352089434237
FDF16,OUT018,2067.1557344013636
FDB41,OUT013,866.9035620932848
FDR34,OUT013,3684.4607286603764
FDR15,OUT018,2263.3969459113678
NCV42,OUT019,-114.42552408038796
FDW51,OUT035,3542.807205030598
FDU36,OUT017,1685.785992163006
FDX60,OUT049,1411.9668137121487
FDY03,OUT035,2001.3581143468818
FDW55,OUT045,3910.6224446370115
FDT01,OUT010,1334.9430620964877
FDG58,OUT013,2536.5885750435496
FDK21,OUT017,4063.4289727250944
NCS41,OUT019,972.562951277313
FDS10,OUT045,2823.6651792399202
NCT53,OUT046,2607.111652884016
FDJ28,OUT018,2764.3666299444326
FDX44,OUT045,1363.047074934618
FDT20,OUT018,390.38530164148506
FDO44,OUT017,1914.0833429235768
NCX17,OUT049,3764.003253304133
FDY01,OUT017,1990.350089416088
FDJ12,OUT027,4821.720909756023
DRK35,OUT018,385.8779182780322
FDD47,OUT019,781.8392887648292
NCM53,OUT035,1829.044412719848
FDO45,OUT013,1503.0512563353884
NCM42,OUT010,-192.44744101736455
FDE04,OUT046,2915.753832922919
NCI30,OUT027,5338.32462766834
FDZ19,OUT013,2802.6731547940235
FDW57,OUT013,2883.881970438446
FDA25,OUT013,1744.6861159493226
FDT22,OUT046,935.1937828826387
FDP51,OUT013,1978.592970686314
FDD48,OUT027,3326.358452685943
FDY39,OUT035,3102.168443327817
FDO48,OUT010,1657.3667975845415
FDD23,OUT027,4341.44259649758
DRN35,OUT027,2064.899573162372
FDT01,OUT035,3542.7633182475797
FDC20,OUT010,-1016.3708533529859
DRJ35,OUT035,1208.4970814704157
FDB32,OUT046,1525.5063292505754
FDL24,OUT046,2813.6801528304118
NCV42,OUT035,1910.438060322705
FDZ46,OUT046,1760.9244751843391
FDC15,OUT013,2475.4660616887427
FDD08,OUT019,-1268.891093320834
FDY50,OUT049,1563.2397216586303
FDD36,OUT013,1956.5301331118744
FDG57,OUT027,2266.4660403938815
FDL21,OUT018,480.66996737474165
FDN16,OUT027,3141.883729065706
FDJ09,OUT027,2190.429330140157
FDS01,OUT010,956.6594039136526
FDV33,OUT017,4269.993892305343
DRE12,OUT017,1924.9124042467902
FDR07,OUT013,1593.9304530963411
FDP48,OUT010,1061.0188156276313
NCB55,OUT035,1045.1843842169828
FDQ08,OUT013,1076.0165694763734
FDR34,OUT035,3852.7041620077257
FDO33,OUT046,1797.669232896293
FDP13,OUT045,615.9691688424689
FDX12,OUT049,3999.736415805408
NCT06,OUT049,2723.090854558049
FDR16,OUT019,1560.7887620112174
FDE36,OUT046,2579.6151332261275
FDZ36,OUT049,3082.945709911756
FDV13,OUT045,1413.870316179981
NCZ17,OUT035,735.9863808317846
FDU56,OUT045,2850.114149894843
FDM09,OUT035,2900.5249869202316
FDV02,OUT017,2836.8013171388275
FDS34,OUT018,1472.3413144616022
FDA11,OUT049,1650.3934160920314
FDP09,OUT017,3463.590351792992
FDB29,OUT027,3338.1850734600375
FDT19,OUT017,2919.704280486453
DRH15,OUT017,822.4979926491137
FDY38,OUT046,3726.9532949017666
FDF14,OUT027,3882.8367656644195
FDN48,OUT010,-407.6077379180135
FDQ12,OUT013,3688.349855129628
NCJ43,OUT045,2668.33030380112
FDE17,OUT019,576.7956596865797
FDB05,OUT035,4074.608712163801
FDH10,OUT045,2991.21000651864
NCR06,OUT017,788.2197232506796
FDU32,OUT018,1687.5663055913249
FDD56,OUT049,2889.9577814155014
FDO36,OUT018,2599.0003784665632
FDH16,OUT010,-426.02223717841
FDX10,OUT018,368.53191456578975
FDZ37,OUT017,1594.45093542004
FDU31,OUT010,1597.2181407918147
DRC49,OUT049,2317.9954684658765
FDL15,OUT045,2367.2979199522997
FDN32,OUT019,1084.949925285172
DRH59,OUT027,2646.9035644244623
NCU29,OUT049,2438.4722160845095
FDR37,OUT019,1094.2534669416837
FDS14,OUT018,2233.0746191191047
FDU02,OUT027,5032.784070098037
FDJ08,OUT035,3190.2502316774544
NCZ06,OUT045,3899.160162588242
FDO31,OUT049,1483.4145298059093
FDH31,OUT018,1417.6642037455883
FDS58,OUT017,2709.271312887178
NCA53,OUT027,2258.6932567474196
FDF50,OUT046,3161.0037225503775
NCW42,OUT049,3591.561229556853
NCQ17,OUT045,2377.7272192041787
FDK51,OUT018,3906.4136284239185
NCW41,OUT010,580.3706316721361
NCR29,OUT017,996.9509827492941
FDB08,OUT019,645.691839366797
FDA40,OUT027,2880.1144930202254
FDL14,OUT018,2295.0521554122693
FDB47,OUT046,3287.5596332939226
FDO03,OUT035,3811.2392298953364
DRK13,OUT019,1187.1605593984755
FDX13,OUT010,2015.9008087419447
FDF52,OUT046,2908.650948513168
FDT11,OUT013,3081.982322070831
FDB08,OUT013,2605.674850057086
FDQ28,OUT018,2269.9214558164913
FDD29,OUT045,3936.317727134856
NCQ29,OUT027,5540.477332482238
NCO02,OUT013,1075.1568252894424
FDR56,OUT010,1213.753233731234
NCM54,OUT049,2079.442459490384
FDP51,OUT035,2059.7147039250985
FDT38,OUT013,1407.9295497174455
FDZ20,OUT018,3732.3969615942274
FDJ53,OUT013,1966.1729352595935
FDX13,OUT049,4042.3980901595123
FDP58,OUT035,3613.0791127265084
NCK31,OUT019,-1043.1483694820276
FDA35,OUT018,1748.0151438718963
FDV37,OUT018,2914.929438513322
NCO07,OUT027,4821.453245403909
FDA20,OUT045,2908.197933551846
FDZ59,OUT035,2861.3796854725133
NCY17,OUT017,800.6035051033991
FDQ28,OUT035,2632.6967913939147
FDV35,OUT017,2545.6346663408704
FDQ36,OUT013,657.9317533391804
FDD34,OUT018,2339.4756472110394
FDK51,OUT045,4130.680267338935
FDV31,OUT035,2895.439665718012
FDR04,OUT035,1712.5673623079597
FDR14,OUT049,988.787218397732
DRC36,OUT010,891.8898858606804
FDE39,OUT019,49.11489536894743
FDP57,OUT049,1782.7995189753142
FDE57,OUT046,2267.3862856336964
NCN18,OUT046,1749.512350888211
NCQ05,OUT018,2104.4111562299468
FDW47,OUT035,2044.5321287951856
FDV46,OUT035,2361.113639885696
NCP29,OUT045,928.2397398496337
FDE09,OUT018,1519.0726350298253
NCU06,OUT027,5052.92787996036
FDT19,OUT010,850.8331990442402
DRF15,OUT017,2520.3490937786733
DRI51,OUT013,2725.8403551876104
NCX54,OUT013,1691.4083209668281
DRE01,OUT013,3800.4987409852315
NCB07,OUT045,2996.72057523673
FDU50,OUT035,2025.5646339019668
FDG40,OUT035,742.9570896343823
FDW10,OUT018,2509.6851063442477
FDX51,OUT013,3170.661374099646
NCP17,OUT045,952.4923131205949
FDP21,OUT035,3080.6780026864776
FDL04,OUT045,1610.789808084622
FDV23,OUT013,1994.1292629038248
FDF24,OUT046,1378.7109976970412
FDH56,OUT027,3325.8739764736897
FDB51,OUT049,1127.2254367362323
FDI58,OUT027,3032.3214327137994
FDR20,OUT013,873.4994286500018
FDC51,OUT018,1760.2280965982768
FDB16,OUT027,2856.805538373734
FDE40,OUT049,1132.0913677885892
NCM17,OUT035,856.9689377651082
FDU56,OUT035,3104.7437515447527
FDS32,OUT019,413.47692551032014
FDX02,OUT049,3647.942904267002
FDT39,OUT027,3842.2191704932115
FDE35,OUT017,1104.970489285187
NCI42,OUT019,1427.031343944182
DRL23,OUT046,1699.9012882726386
FDA10,OUT046,1933.2440143371637
FDA11,OUT013,1587.9699185910479
NCM06,OUT046,2486.3910120619225
NCT05,OUT035,4197.16713471717
NCQ02,OUT010,1040.1565051925952
NCY06,OUT049,2146.614100185071
FDY56,OUT035,3743.5477450508856
FDL02,OUT035,1859.861522018828
NCI06,OUT035,2926.7379413001736
FDQ14,OUT045,2329.298065693809
FDQ12,OUT017,3724.050108886731
FDP36,OUT046,854.567035065737
FDK21,OUT027,5428.108275572336
FDO40,OUT045,2298.4618477915446
NCK54,OUT019,38.31176886024019
FDY09,OUT018,2545.052684202611
NCW30,OUT049,4205.4731271381
NCC55,OUT027,2035.3767425259207
FDE58,OUT018,1609.716171039321
FDR39,OUT013,2949.3637971064372
FDU28,OUT049,3099.3518140262327
FDH08,OUT017,3727.8807586149633
FDG35,OUT045,2778.827019286272
FDG22,OUT049,755.0726027714926
FDC34,OUT035,2653.699163692088
FDP15,OUT018,3742.529741265905
FDK34,OUT010,1879.6819160205127
FDU45,OUT035,2057.416865951015
FDQ04,OUT027,2092.2726476314433
FDX22,OUT018,3108.9871103744576
FDB45,OUT017,1784.3920198260723
NCH43,OUT027,4856.829897029007
DRE60,OUT046,3505.5319743782134
FDD17,OUT027,5193.34471741789
NCM54,OUT017,2116.4695889070067
NCH55,OUT013,2051.303843632065
NCT06,OUT017,2710.357239744675
FDA48,OUT027,4939.989524084975
FDY58,OUT027,5067.912189989358
FDO25,OUT045,3263.2102485381806
FDN50,OUT045,1522.233597624077
FDH35,OUT035,2768.6034626814007
FDK09,OUT045,3519.5628410182208
FDO16,OUT013,1390.7022528765654
FDW11,OUT045,987.6287703967002
FDU47,OUT027,3758.0335939931224
NCQ42,OUT010,123.623760474846
FDK55,OUT027,2907.7044587196046
FDN08,OUT049,2006.781036882181
FDT57,OUT045,3701.8948855834174
FDJ12,OUT018,3067.632831725976
DRL59,OUT017,969.3925887582025
NCN53,OUT046,592.615932469326
FDO51,OUT010,-1114.9623180875474
FDK56,OUT017,3075.860373197471
